molecule_chembl_id,target_chembl_id,canonical_smiles,pIC50,bioactivity_class
CHEMBL4097664,CHEMBL614725,COc1cc2c(c(OC)c1OC)-c1cc3cc(COC(C)=O)oc3cc1C(=O)CC2,7.795880017344075,1
CHEMBL4458041,CHEMBL614725,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C(C)C)ccnc3C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,7.795880017344075,1
CHEMBL507361,CHEMBL614725,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,7.769551078621726,1
CHEMBL4569344,CHEMBL614725,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4cc(O)cc5ccccc45)c(Cl)cc23)CC1,7.769551078621726,1
CHEMBL1972860,CHEMBL614725,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,7.7667499904589,1
CHEMBL2146520,CHEMBL614725,CCCCCCC/C=C/C=C/C(=O)N[C@H](C(=O)N[C@H]1CCCCNC(=O)/C=C/[C@H](C)NC1=O)[C@@H](C)O,7.7447274948966935,1
CHEMBL4454645,CHEMBL614725,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4Cl)c(Cl)cc23)[C@@H](C)C1,7.7447274948966935,1
CHEMBL4476547,CHEMBL614725,CN1C/C(=C\c2ccc(N(C)C)cc2[N+](=O)[O-])C(=NO)/C(=C/c2ccc(N(C)C)cc2[N+](=O)[O-])C1,7.698970004336019,1
CHEMBL464221,CHEMBL614725,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(I)c1F,7.698970004336019,1
CHEMBL519668,CHEMBL614725,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccccc3)nn2)c1)NO,7.698970004336019,1
CHEMBL4469638,CHEMBL614725,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4F)c(Cl)cc23)CC1,7.657577319177793,1
CHEMBL1083151,CHEMBL614725,COc1cc(Nc2nccc(-c3sc(C)nc3C)n2)cc(OC)c1OC,7.657577319177793,1
CHEMBL2376666,CHEMBL614725,NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1Oc1cccc(NS(N)(=O)=O)c1,7.638272163982407,1
CHEMBL2172463,CHEMBL614725,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H]2[C@H](OCN2C(=O)OCc2ccc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](C)NC(=O)CNC(C)=O)cc2)[C@H](C)O1.O=P(O)(O)O,7.630042392653947,1
CHEMBL325023,CHEMBL614725,Cc1nc(C)c(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCN(C)CC4)cccc2-3)s1,7.585026652029182,1
CHEMBL1172549,CHEMBL614725,COc1cc(C(=O)/C=C/c2c[nH]c3ccccc23)cc(OC)c1OC,7.522878745280337,1
CHEMBL553,CHEMBL614725,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,7.522878745280337,1
CHEMBL4093642,CHEMBL614725,COc1cc(Br)c(/C=C2\CN(C(C)C)CC(=C\c3nc(C)c(C)nc3C)/C2=N/O)cc1OC,7.522878745280337,1
CHEMBL3672369,CHEMBL614725,Cc1cc(O)c(-c2ccc([C@@H](C)CN(C)C)cc2)c2c1[nH]c(=O)c1sccc12,7.522878745280337,1
CHEMBL1643903,CHEMBL614725,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(O)c3c(=O)c2OC)cc1N,7.481486060122112,1
CHEMBL4517656,CHEMBL614725,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,7.481486060122112,1
CHEMBL4167516,CHEMBL614725,C=Cc1c(C)c2cc3nc(c(CC(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)NCCOCCOCCNC(=O)CCCC(=O)Oc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1OC)C(CCC(=O)OC)C3C,7.455931955649724,1
CHEMBL4438343,CHEMBL614725,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4C(F)(F)F)c(Cl)cc23)[C@@H](C)C1,7.3979400086720375,1
CHEMBL3216912,CHEMBL614725,CC(C)NC(=N)c1ccc(-c2ccc(-c3nc4ccc(C(=N)NC(C)C)cc4s3)s2)cc1.Cl.Cl,7.3979400086720375,1
CHEMBL2335140,CHEMBL614725,CN1CCN(CCCNc2cc3c(=O)n(CCN4CCOCC4)c(=O)c4c(NCCCN5CCN(C)CC5)cc5c(=O)n(CCN6CCOCC6)c(=O)c2c5c34)CC1,7.3979400086720375,1
CHEMBL490294,CHEMBL614725,COc1cc(/C=C\c2ccc(OC)c(N)c2)cc(OC)c1.Cl,7.3979400086720375,1
CHEMBL320647,CHEMBL614725,C[C@@](O)(CCl)[C@H]1Cc2ccc3oc4c(N5CC[C@H](N)C5)c(F)cc5c(=O)c(C(=O)O)cn(c3c2O1)c45,7.3979400086720375,1
CHEMBL1094709,CHEMBL614725,O=C(CCCCCCC(=O)Nc1cccc(-n2cc(-c3ccccc3)nn2)c1)NO,7.3979400086720375,1
CHEMBL106653,CHEMBL614725,CC[n+]1c(/C=c2\s/c(=C3/Sc4ccccc4N3C)c(=O)n2-c2ccccc2)sc2ccccc21.Cc1ccc(S(=O)(=O)[O-])cc1,7.3979400086720375,1
CHEMBL1094408,CHEMBL614725,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,7.356547323513812,1
CHEMBL4460245,CHEMBL614725,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,7.337242168318426,1
CHEMBL2047532,CHEMBL614725,O=C(CCCO[N+](=O)[O-])Oc1ccccc1C(=O)Oc1ccc(-c2cc(=S)ss2)cc1,7.327902142064283,1
CHEMBL2435247,CHEMBL614725,CN1CCN(CCCn2c(=O)c3cc(NCCCN4CCOCC4)c4c(=O)n(CCCN5CCN(C)CC5)c(=O)c5cc(NCCCN6CCOCC6)c(c2=O)c3c54)CC1,7.301029995663981,1
CHEMBL108793,CHEMBL614725,CCn1c(=O)/c(=C2\Sc3ccccc3N2C)s/c1=C\c1sc2ccccc2[n+]1CC.[I-],7.301029995663981,1
CHEMBL2013119,CHEMBL614725,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)[O-])c2)c(OC)c1.[Na+],7.301029995663981,1
CHEMBL1272140,CHEMBL614725,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,7.2839966563652006,1
CHEMBL594764,CHEMBL614725,COc1ccc2c(c1)SC1=N/C(=C\c3sc4ccccc4[n+]3C)C=C(C)N12.[O-][Cl+3]([O-])([O-])[O-],7.221848749616356,1
CHEMBL3216447,CHEMBL614725,Cl.Cl.c1cc2nc(-c3ccc(-c4nc5ccc(C6=NCCN6)cc5s4)s3)sc2cc1C1=NCCN1,7.221848749616356,1
CHEMBL3216913,CHEMBL614725,Cl.Cl.c1cc2nc(-c3ccc(-c4nc5ccc(C6=NCCN6)cc5s4)o3)sc2cc1C1=NCCN1,7.221848749616356,1
CHEMBL280643,CHEMBL614725,CC(=O)[O-].CCn1c(=O)/c(=C2\Sc3ccccc3N2C)s/c1=C\c1sc2ccccc2[n+]1CC,7.221848749616356,1
CHEMBL1083152,CHEMBL614725,CNc1nc(C)c(-c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)s1,7.2076083105017466,1
CHEMBL4103889,CHEMBL614725,COc1cc2c(c(OC)c1OC)-c1cc3cc(C(C)O)oc3cc1C(O)CC2,7.1938200260161125,1
CHEMBL4100071,CHEMBL614725,COc1cc2c(c(OC)c1OC)-c1cc3cc(CO)oc3cc1C(=O)CC2,7.1938200260161125,1
CHEMBL4464335,CHEMBL614725,C=CC(=O)N1CC(NC(=O)Cn2c(C3CC3)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)cc(C)c32)C1,7.173925197299173,1
CHEMBL4435076,CHEMBL614725,CN1CC(Cc2ccc(N(C)C)cc2[N+](=O)[O-])C(=NO)C(Cc2ccc(N(C)C)cc2[N+](=O)[O-])C1,7.154901959985743,1
CHEMBL108063,CHEMBL614725,CCN1/C(=C/C=c2\s/c(=C\c3sc4ccccc4[n+]3CC)n(-c3ccccc3)c2=O)Sc2ccccc21.[I-],7.154901959985743,1
CHEMBL2419515,CHEMBL614725,Cc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,7.154901959985743,1
CHEMBL1269246,CHEMBL614725,CN1CCN(CCCCNc2cc3c(=O)n(CCCCN4CCN(C)CC4)c(=O)c4c(NCCCCN5CCN(C)CC5)cc5c(=O)n(CCCCN6CCN(C)CC6)c(=O)c2c5c34)CC1,7.136677139879544,1
CHEMBL393760,CHEMBL614725,COC1=CC(=O)c2c(COc3ccc(F)cc3F)c(C)n(C)c2C1=O,7.1249387366083,1
CHEMBL524493,CHEMBL614725,COc1cc(/C=C\c2ccc3c(ccn3C)c2)cc(OC)c1,7.096910013008056,1
CHEMBL4064361,CHEMBL614725,COc1cc(Br)c(/C=C2\CN(C)CC(=C\c3nc(C)c(C)nc3C)/C2=N\O)cc1OC,7.096910013008056,1
CHEMBL1879463,CHEMBL614725,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,7.072937756507,1
CHEMBL210209,CHEMBL614725,CC(C)(Cc1ncc[nH]1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,7.070581074285707,1
